asset_number,schedule_date
SAID-0009440,45273
SAID-0009440,45275
SAID-0009442,45307
SAID-0009442,45316
SAID-0009442,45316
SAID-0009450,45719
SAID-0009451,45093
SAID-0009454,45307
SAID-0009454,45316
SAID-0009454,45316
SAID-0009454,45425
SAID-0009454,45455
SAID-0009455,45071
SAID-0009457,45273
SAID-0009457,45387
SAID-0009457,45412
SAID-0009457,45453
SAID-0009457,45524
SAID-0009457,45528
SAID-0009457,45541
SAID-0009457,45548
SAID-0009458,45565
SAID-0009462,45229
SAID-0009462,45274
SAID-0009462,45281
SAID-0009466,45464
SAID-0009466,45726
SAID-0009467,45086
SAID-0009467,45120
SAID-0009467,45607
SAID-0009467,45617
SAID-0009467,45708
SAID-0009468,45378
SAID-0009468,45386
SAID-0009468,45444
SAID-0009468,45449
SAID-0009468,45457
SAID-0009469,45120
SAID-0009469,45138
SAID-0009469,45464
SAID-0009469,45509
SAID-0009470,45492
SAID-0009470,45498
SAID-0009472,45183
SAID-0009472,45546
SAID-0009477,45216
SAID-0009478,45215
SAID-0009482,45168
SAID-0009482,45175
SAID-0009484,45362
SAID-0009484,45369
SAID-0009484,45447
SAID-0009484,45558
SAID-0009487,45365
SAID-0009489,45106
SAID-0009490,45518
SAID-0009490,45519
SAID-0009492,45733
SAID-0009492,45741
SAID-0009493,45307
SAID-0009493,45321
SAID-0009493,45322
SAID-0009494,45105
SAID-0009494,45202
SAID-0009494,45231
SAID-0009494,45447
SAID-0009494,45458
SAID-0009494,45467
SAID-0009499,45714
SAID-0009502,45303
SAID-0009502,45317
SAID-0009509,45467
SAID-0009510,45153
SAID-0009510,45195
SAID-0009510,45393
SAID-0009510,45408
SAID-0009510,45418
SAID-0009510,45552
SAID-0009510,45636
SAID-0009510,45666
SAID-0009510,45727
SAID-0009513,45545
SAID-0009513,45605
SAID-0009514,45317
SAID-0009514,45719
SAID-0009515,45120
SAID-0009515,45198
SAID-0009515,45639
SAID-0009515,45653
SAID-0009521,45481
SAID-0009527,45237
SAID-0009527,45463
SAID-0009527,45485
SAID-0009527,45525
SAID-0009527,45712
SAID-0009528,45097
SAID-0009528,45127
SAID-0009529,45125
SAID-0009532,45512
SAID-0009532,45520
SAID-0009532,45527
SAID-0009546,45093
SAID-0009555,45149
SAID-0009567,45518
SAID-0009593,45097
SAID-0009593,45115
SAID-0009600,45378
SAID-0009617,45126
SAID-0009653,45040
SAID-0009654,45040
SAID-0009654,45351
SAID-0009654,45371
SAID-0009654,45405
SAID-0009654,45482
SAID-0009654,45511
SAID-0009657,45545
SAID-0009657,45637
SAID-0009657,45645
SAID-0009657,45664
SAID-0009657,45664
SAID-0009658,45355
SAID-0009658,45357
SAID-0009658,45373
SAID-0009658,45413
SAID-0009658,45422
SAID-0009658,45474
SAID-0009658,45653
SAID-0009660,45698
SAID-0009660,45726
SAID-0009660,45726
SAID-0009661,45202
SAID-0009662,45351
SAID-0009662,45384
SAID-0009662,45397
SAID-0009662,45405
SAID-0009662,45420
SAID-0009662,45425
SAID-0009662,45544
SAID-0009662,45572
SAID-0009662,45597
SAID-0009664,45470
SAID-0009664,45572
SAID-0009664,45610
SAID-0009664,45691
SAID-0009664,45693
SAID-0009664,45698
SAID-0009664,45726
SAID-0009664,45726
SAID-0009664,45734
SAID-0009670,45120
SAID-0009671,45120
SAID-0009671,45688
SAID-0009678,45167
SAID-0009685,45070
SAID-0009685,45457
SAID-0009688,45037
SAID-0009688,45576
SAID-0009689,45362
SAID-0009690,45618
SAID-0009694,45701
SAID-0009696,45433
SAID-0009696,45450
SAID-0009696,45450
SAID-0009714,45114
SAID-0009714,45184
SAID-0009714,45349
SAID-0009714,45352
SAID-0009714,45399
SAID-0009714,45399
SAID-0009714,45413
SAID-0009714,45535
SAID-0009714,45715
SAID-0009731,45127
SAID-0009731,45153
SAID-0009731,45177
SAID-0009734,45391
SAID-0009742,45070
SAID-0009764,45517
SAID-0009764,45532
SAID-0009771,45344
SAID-0009786,45720
SAID-0009789,45131
SAID-0009789,45187
SAID-0009793,45591
SAID-0009793,45707
SAID-0009795,45679
SAID-0009795,45687
SAID-0009812,45176
SAID-0009812,45239
SAID-0009812,45286
SAID-0009815,45198
SAID-0009815,45226
SAID-0009817,45453
SAID-0009819,45590
SAID-0009819,45607
SAID-0009819,45607
SAID-0009825,45160
SAID-0009825,45187
SAID-0009831,45642
SAID-0009833,45721
SAID-0009833,45728
SAID-0009833,45737
SAID-0009835,45462
SAID-0009840,45106
SAID-0009840,45110
SAID-0009840,45117
SAID-0009840,45183
SAID-0009840,45184
SAID-0009840,45512
SAID-0009840,45514
SAID-0009840,45518
SAID-0009840,45526
SAID-0009840,45532
SAID-0009840,45539
SAID-0009860,45147
SAID-0009860,45153
SAID-0009860,45157
SAID-0009860,45161
SAID-0009872,45611
SAID-0009885,45097
SAID-0009896,45278
SAID-0009896,45299
SAID-0009896,45299
SAID-0009904,45168
SAID-0009904,45194
SAID-0009906,45113
SAID-0009906,45300
SAID-0009910,45209
SAID-0009910,45222
SAID-0009913,45218
SAID-0009922,45517
SAID-0009948,45169
SAID-0009959,45182
SAID-0009960,45160
SAID-0009960,45461
SAID-0009960,45541
SAID-0009961,45226
SAID-0009961,45250
SAID-0009961,45363
SAID-0009962,45141
SAID-0009963,45714
SAID-0009964,45464
SAID-0009964,45621
SAID-0009966,45559
SAID-0009975,45323
SAID-0009975,45345
SAID-0009975,45414
SAID-0009975,45428
SAID-0009975,45432
SAID-0009975,45450
SAID-0009977,45288
SAID-0009984,45258
SAID-0009984,45379
SAID-0009984,45429
SAID-0009984,45576
SAID-0009984,45610
SAID-0009984,45615
SAID-0009984,45660
SAID-0009984,45674
SAID-0009984,45686
SAID-0009984,45694
SAID-0009984,45699
SAID-0009984,45715
SAID-0009984,45722
SAID-0009985,45121
SAID-0009985,45142
SAID-0009985,45170
SAID-0009985,45280
SAID-0009985,45331
SAID-0009985,45280
SAID-0009985,45539
SAID-0009985,45548
SAID-0009985,45553
SAID-0009985,45569
SAID-0009985,45636
SAID-0009985,45657
SAID-0009985,45665
SAID-0009986,45373
SAID-0009986,45411
SAID-0009986,45413
SAID-0009986,45636
SAID-0009994,45446
SAID-0009994,45667
SAID-0009996,45561
SAID-0009996,45567
SAID-0010023,45222
SAID-0010023,45310
SAID-0010037,45324
SAID-0010038,45489
SAID-0010040,45184
SAID-0010050,45446
SAID-0010050,45471
SAID-0010064,45574
SAID-0010095,45502
SAID-0010098,45549
SAID-0010098,45643
SAID-0010099,45639
SAID-0010100,45605
SAID-0010107,45170
SAID-0010107,45470
SAID-0010117,45715
SAID-0010120,45385
SAID-0010120,45483
SAID-0010120,45635
SAID-0010124,45162
SAID-0010124,45222
SAID-0010124,45496
SAID-0010126,45133
SAID-0010126,45139
SAID-0010126,45467
SAID-0010144,45113
SAID-0010144,45392
SAID-0010148,45338
SAID-0010148,45344
SAID-0010148,45497
SAID-0010148,45706
SAID-0010148,45709
SAID-0010158,45497
SAID-0010164,45497
SAID-0010165,45082
SAID-0010165,45182
SAID-0010165,45516
SAID-0010169,45098
SAID-0010169,45146
SAID-0010169,45154
SAID-0010172,45495
SAID-0010174,45497
SAID-0010178,45378
SAID-0010178,45483
SAID-0010178,45603
SAID-0010178,45656
SAID-0010191,45497
SAID-0010202,45526
SAID-0010202,45469
SAID-0010202,45517
SAID-0010202,45700
SAID-0010204,45175
SAID-0010204,45188
SAID-0010206,45481
SAID-0010238,45243
SAID-0010238,45448
SAID-0010238,45519
SAID-0010238,45530
SAID-0010238,45560
SAID-0010238,45573
SAID-0010238,45580
SAID-0010238,45586
SAID-0010238,45590
SAID-0010254,45141
SAID-0010254,45155
SAID-0010254,45316
SAID-0010254,45334
SAID-0010254,45337
SAID-0010254,45384
SAID-0010254,45415
SAID-0010254,45421
SAID-0010254,45460
SAID-0010254,45482
SAID-0010254,45491
SAID-0010254,45513
SAID-0010254,45532
SAID-0010254,45560
SAID-0010254,45601
SAID-0010254,45628
SAID-0010254,45636
SAID-0010262,45538
SAID-0010262,45547
SAID-0010262,45629
SAID-0010262,45642
SAID-0010262,45653
SAID-0010262,45665
SAID-0010269,45226
SAID-0010269,45323
SAID-0010295,45225
SAID-0010301,45169
SAID-0010304,45573
SAID-0010305,45183
SAID-0010309,45322
SAID-0010309,45341
SAID-0010309,45351
SAID-0010309,45735
SAID-0010310,45418
SAID-0010310,45490
SAID-0010311,45110
SAID-0010311,45170
SAID-0010311,45505
SAID-0010311,45679
SAID-0010312,45464
SAID-0010313,45098
SAID-0010313,45104
SAID-0010313,45127
SAID-0010313,45136
SAID-0010313,45113
SAID-0010313,45139
SAID-0010313,45139
SAID-0010327,45352
SAID-0010327,45352
SAID-0010327,45511
SAID-0010327,45554
SAID-0010327,45667
SAID-0010328,45161
SAID-0010330,45309
SAID-0010330,45449
SAID-0010601,45580
SAID-0010611,45433
SAID-0010611,45446
SAID-0010622,45117
SAID-0010634,45188
SAID-0010634,45191
SAID-0010634,45195
SAID-0010634,45231
SAID-0010634,45267
SAID-0010634,45276
SAID-0010634,45607
SAID-0010635,45107
SAID-0010635,45184
SAID-0010635,45191
SAID-0010635,45195
SAID-0010635,45231
SAID-0010635,45267
SAID-0010635,45276
SAID-0010635,45535
SAID-0010635,45538
SAID-0010635,45552
SAID-0010635,45632
SAID-0010635,45657
SAID-0010636,45106
SAID-0010636,45124
SAID-0010640,45225
SAID-0010640,45295
SAID-0010640,45484
SAID-0010649,45187
SAID-0010649,45621
SAID-0010649,45706
SAID-0010650,45098
SAID-0010671,45705
SAID-0010676,45497
SAID-0010676,45509
SAID-0010676,45526
SAID-0010676,45539
SAID-0010676,45539
SAID-0010708,45677
SAID-0010708,45727
SAID-0010711,45329
SAID-0010711,45336
SAID-0010713,45594
SAID-0010714,45616
SAID-0010715,45460
SAID-0010716,45278
SAID-0010719,45475
SAID-0010719,45695
SAID-0010725,45385
SAID-0010725,45401
SAID-0010725,45405
SAID-0010725,45463
SAID-0010725,45517
SAID-0010731,45392
SAID-0010738,45229
SAID-0010738,45243
SAID-0010739,45364
SAID-0010739,45336
SAID-0010747,45142
SAID-0010747,45336
SAID-0010748,45097
SAID-0010748,45121
SAID-0010748,45155
SAID-0010749,45106
SAID-0010749,45315
SAID-0010749,45386
SAID-0010749,45407
SAID-0010749,45636
SAID-0010749,45636
SAID-0010751,45406
SAID-0010753,45420
SAID-0010753,45456
SAID-0010753,45463
SAID-0010753,45475
SAID-0010763,45188
SAID-0010763,45356
SAID-0010763,45582
SAID-0010763,45716
SAID-0010763,45735
SAID-0010764,45528
SAID-0010764,45542
SAID-0010764,45516
SAID-0010764,45542
SAID-0010764,45554
SAID-0010764,45558
SAID-0010764,45554
SAID-0010764,45558
SAID-0010767,45169
SAID-0010767,45176
SAID-0010767,45198
SAID-0010767,45198
SAID-0010770,45341
SAID-0010770,45463
SAID-0010770,45505
SAID-0010770,45523
SAID-0010770,45527
SAID-0010770,45534
SAID-0010770,45617
SAID-0010770,45636
SAID-0010772,45352
SAID-0010772,45510
SAID-0010772,45523
SAID-0010772,45541
SAID-0010772,45580
SAID-0010772,45618
SAID-0010772,45660
SAID-0010772,45687
SAID-0010772,45699
SAID-0010772,45714
SAID-0010773,45595
SAID-0010775,45196
SAID-0010775,45236
SAID-0010775,45237
SAID-0010775,45250
SAID-0010775,45250
SAID-0010775,45327
SAID-0010775,45327
SAID-0010775,45425
SAID-0010775,45428
SAID-0010789,45247
SAID-0010789,45359
SAID-0010789,45372
SAID-0010791,45460
SAID-0010791,45497
SAID-0010791,45516
SAID-0010791,45684
SAID-0010791,45702
SAID-0010791,45708
SAID-0010791,45708
SAID-0010791,45716
SAID-0010796,45512
SAID-0010797,45468
SAID-0010799,45497
SAID-0010812,45485
SAID-0010812,45491
SAID-0010815,45313
SAID-0010816,45446
SAID-0010816,45544
SAID-0010819,45649
SAID-0010819,45715
SAID-0010821,45392
SAID-0010823,45730
SAID-0010824,45245
SAID-0010825,45264
SAID-0010826,45506
SAID-0010826,45511
SAID-0010827,45365
SAID-0010829,45168
SAID-0010834,45299
SAID-0010836,45231
SAID-0010836,45534
SAID-0010839,45160
SAID-0010840,45496
SAID-0010851,45310
SAID-0010853,45446
SAID-0010864,45142
SAID-0010867,45589
SAID-0010867,45595
SAID-0010904,45720
SAID-0010905,45503
SAID-0010905,45118
SAID-0010905,45432
SAID-0010918,45489
SAID-0010923,45408
SAID-0010926,45128
SAID-0010926,45133
SAID-0010926,45159
SAID-0010927,45223
SAID-0010929,45559
SAID-0010930,45275
SAID-0010930,45496
SAID-0010930,45534
SAID-0010930,45542
SAID-0010930,45551
SAID-0010930,45551
SAID-0010931,45138
SAID-0010931,45230
SAID-0010931,45373
SAID-0010937,45156
SAID-0010937,45685
SAID-0010937,45713
SAID-0010943,45736
SAID-0010943,45315
SAID-0010943,45434
SAID-0010944,45664
SAID-0010946,45734
SAID-0010953,45113
SAID-0010953,45194
SAID-0010953,45197
SAID-0010963,45467
SAID-0010969,45232
SAID-0010972,45174
SAID-0010972,45238
SAID-0010972,45273
SAID-0010972,45288
SAID-0010972,45463
SAID-0010972,45475
SAID-0010972,45476
SAID-0010972,45479
SAID-0010972,45509
SAID-0010972,45535
SAID-0010972,45563
SAID-0010973,45237
SAID-0010973,45306
SAID-0010973,45308
SAID-0010973,45672
SAID-0010975,45239
SAID-0010975,45239
SAID-0010976,45434
SAID-0010976,45491
SAID-0010977,45190
SAID-0010977,45191
SAID-0010977,45313
SAID-0010977,45405
SAID-0010977,45488
SAID-0010977,45498
SAID-0010977,45505
SAID-0010977,45559
SAID-0010977,45615
SAID-0010977,45646
SAID-0010978,45247
SAID-0010978,45258
SAID-0010978,45330
SAID-0010978,45378
SAID-0010978,45385
SAID-0010978,45401
SAID-0010978,45405
SAID-0010978,45412
SAID-0010978,45625
SAID-0010978,45671
SAID-0010978,45729
SAID-0010981,45160
SAID-0010981,45247
SAID-0010981,45313
SAID-0010981,45434
SAID-0010981,45469
SAID-0010981,45488
SAID-0010981,45491
SAID-0010981,45517
SAID-0010981,45588
SAID-0010981,45603
SAID-0010981,45681
SAID-0010981,45685
SAID-0010982,45258
SAID-0010982,45266
SAID-0010982,45385
SAID-0010982,45401
SAID-0010982,45405
SAID-0010982,45405
SAID-0010982,45412
SAID-0010992,45299
SAID-0010992,45308
SAID-0010992,45519
SAID-0010992,45521
SAID-0010992,45679
SAID-0010996,45443
SAID-0010996,45456
SAID-0011006,45174
SAID-0011006,45176
SAID-0011006,45181
SAID-0011007,45209
SAID-0011012,45450
SAID-0011012,45456
SAID-0011012,45638
SAID-0011012,45686
SAID-0011012,45698
SAID-0011014,45184
SAID-0011014,45210
SAID-0011021,45532
SAID-0011022,45596
SAID-0011022,45679
SAID-0011022,45685
SAID-0011022,45715
SAID-0011022,45734
SAID-0011023,45124
SAID-0011023,45127
SAID-0011023,45691
SAID-0011040,45164
SAID-0011040,45623
SAID-0011040,45631
SAID-0011040,45636
SAID-0011040,45643
SAID-0011040,45646
SAID-0011040,45656
SAID-0011040,45719
SAID-0011045,45709
SAID-0011051,45444
SAID-0011051,45481
SAID-0011054,45628
SAID-0011054,45636
SAID-0011054,45636
SAID-0011057,45636
SAID-0011064,45192
SAID-0011065,45192
SAID-0011066,45192
SAID-0011071,45450
SAID-0011071,45597
SAID-0011072,45635
SAID-0011073,45344
SAID-0011073,45371
SAID-0011073,45553
SAID-0011073,45693
SAID-0011073,45722
SAID-0011073,45728
SAID-0011073,45729
SAID-0011075,45188
SAID-0011075,45350
SAID-0011075,45604
SAID-0011076,45337
SAID-0011076,45509
SAID-0011079,45140
SAID-0011079,45145
SAID-0011079,45153
SAID-0011079,45154
SAID-0011079,45159
SAID-0011079,45272
SAID-0011079,45425
SAID-0011079,45428
SAID-0011079,45609
SAID-0011081,45226
SAID-0011081,45531
SAID-0011081,45534
SAID-0011081,45541
SAID-0011081,45733
SAID-0011085,45244
SAID-0011085,45288
SAID-0011085,45338
SAID-0011085,45434
SAID-0011085,45434
SAID-0011085,45517
SAID-0011085,45523
SAID-0011085,45630
SAID-0011090,45152
SAID-0011092,45250
SAID-0011094,45250
SAID-0011100,45161
SAID-0011103,45152
SAID-0011111,45153
SAID-0011111,45177
SAID-0011112,45453
SAID-0011113,45453
SAID-0011119,45162
SAID-0011119,45499
SAID-0011119,45505
SAID-0011120,45162
SAID-0011120,45170
SAID-0011120,45174
SAID-0011120,45532
SAID-0011120,45540
SAID-0011120,45555
SAID-0011126,45159
SAID-0011126,45611
SAID-0011127,45345
SAID-0011127,45614
SAID-0011127,45659
SAID-0011127,45666
SAID-0011127,45722
SAID-0011127,45728
SAID-0011129,45575
SAID-0011133,45259
SAID-0011134,45171
SAID-0011134,45240
SAID-0011146,45735
SAID-0011160,45273
SAID-0011160,45289
SAID-0011160,45478
SAID-0011168,45628
SAID-0011175,45519
SAID-0011176,45169
SAID-0011176,45216
SAID-0011176,45562
SAID-0011176,45567
SAID-0011178,45429
SAID-0011178,45454
SAID-0011178,45471
SAID-0011179,45485
SAID-0011179,45506
SAID-0011179,45506
SAID-0011179,45546
SAID-0011179,45678
SAID-0011179,45719
SAID-0011180,45142
SAID-0011180,45155
SAID-0011181,45142
SAID-0011181,45155
SAID-0011181,45300
SAID-0011186,45448
SAID-0011189,45461
SAID-0011189,45475
SAID-0011198,45625
SAID-0011198,45636
SAID-0011198,45652
SAID-0011215,45259
SAID-0011215,45324
SAID-0011215,45324
SAID-0011220,45335
SAID-0011220,45471
SAID-0011223,45659
SAID-0011223,45659
SAID-0011223,45734
SAID-0011224,45734
SAID-0011225,45659
SAID-0011225,45734
SAID-0011227,45222
SAID-0011227,45596
SAID-0011228,45222
SAID-0011228,45596
SAID-0011241,45652
SAID-0011241,45660
SAID-0011241,45665
SAID-0011241,45672
SAID-0011241,45688
SAID-0011241,45688
SAID-0011243,45201
SAID-0011243,45210
SAID-0011243,45503
SAID-0011243,45565
SAID-0011243,45544
SAID-0011243,45546
SAID-0011243,45565
SAID-0011243,45574
SAID-0011243,45603
SAID-0011243,45623
SAID-0011243,45635
SAID-0011250,45322
SAID-0011250,45524
SAID-0011250,45554
SAID-0011250,45637
SAID-0011251,45694
SAID-0011252,45485
SAID-0011252,45496
SAID-0011252,45519
SAID-0011252,45538
SAID-0011252,45519
SAID-0011252,45538
SAID-0011253,45181
SAID-0011254,45701
SAID-0011256,45513
SAID-0011256,45656
SAID-0011256,45736
SAID-0011263,45215
SAID-0011263,45223
SAID-0011263,45390
SAID-0011263,45496
SAID-0011270,45411
SAID-0011271,45397
SAID-0011281,45659
SAID-0011281,45673
SAID-0011287,45393
SAID-0011293,45195
SAID-0011293,45246
SAID-0011293,45258
SAID-0011293,45602
SAID-0011293,45681
SAID-0011297,45418
SAID-0011297,45184
SAID-0011297,45206
SAID-0011305,45666
SAID-0011305,45678
SAID-0011309,45517
SAID-0011309,45525
SAID-0011309,45503
SAID-0011309,45525
SAID-0011309,45636
SAID-0011311,45251
SAID-0011311,45547
SAID-0011312,45286
SAID-0011312,45300
SAID-0011312,45300
SAID-0011312,45723
SAID-0011313,45243
SAID-0011314,45574
SAID-0011320,45204
SAID-0011324,45440
SAID-0011324,45446
SAID-0011329,45204
SAID-0011332,45040
SAID-0011332,45232
SAID-0011332,45558
SAID-0011332,45573
SAID-0011332,45573
SAID-0011342,45341
SAID-0011342,45341
SAID-0011343,45700
SAID-0011343,45713
SAID-0011343,45700
SAID-0011344,45208
SAID-0011344,45210
SAID-0011344,45219
SAID-0011348,45467
SAID-0011348,45700
SAID-0011349,45467
SAID-0011350,45713
SAID-0011350,45714
SAID-0011352,45341
SAID-0011352,45341
SAID-0011352,45692
SAID-0011352,45737
SAID-0011360,45407
SAID-0011362,45328
SAID-0011363,45328
SAID-0011366,45372
SAID-0011367,45372
SAID-0011367,45393
SAID-0011370,45230
SAID-0011374,45610
SAID-0011378,45618
SAID-0011383,45618
SAID-0011386,45574
SAID-0011386,45593
SAID-0011388,45300
SAID-0011388,45322
SAID-0011388,45712
SAID-0011396,45727
SAID-0011397,45436
SAID-0011397,45489
SAID-0011398,45279
SAID-0011398,45287
SAID-0011398,45288
SAID-0011403,45218
SAID-0011407,45425
SAID-0011413,45568
SAID-0011414,45435
SAID-0011414,45617
SAID-0011414,45671
SAID-0011414,45678
SAID-0011415,45435
SAID-0011415,45652
SAID-0011415,45678
SAID-0011415,45686
SAID-0011418,45429
SAID-0011425,45523
SAID-0011425,45523
SAID-0011440,45600
SAID-0011441,45275
SAID-0011441,45667
SAID-0011451,45387
SAID-0011451,45433
SAID-0011451,45560
SAID-0011464,45476
SAID-0011464,45531
SAID-0011464,45694
SAID-0011473,45434
SAID-0011474,45485
SAID-0011498,45611
SAID-0011500,45433
SAID-0011502,45246
SAID-0011502,45679
SAID-0011502,45692
SAID-0011502,45713
SAID-0011504,45667
SAID-0011504,45692
SAID-0011505,45546
SAID-0011505,45553
SAID-0011514,45240
SAID-0011514,45411
SAID-0011514,45666
SAID-0011514,45671
SAID-0011514,45678
SAID-0011515,45667
SAID-0011515,45449
SAID-0011515,45454
SAID-0011523,45248
SAID-0011523,45268
SAID-0011526,45489
SAID-0011526,45498
SAID-0011533,45534
SAID-0011533,45625
SAID-0011533,45643
SAID-0011573,45506
SAID-0011573,45514
SAID-0011573,45521
SAID-0011573,45692
SAID-0011579,45623
SAID-0011587,45250
SAID-0011605,45483
SAID-0011611,45337
SAID-0011643,45483
SAID-0011643,45562
SAID-0011643,45616
SAID-0011647,45443
SAID-0011647,45502
SAID-0011647,45681
SAID-0011648,45436
SAID-0011648,45455
SAID-0011648,45635
SAID-0011648,45727
SAID-0011649,45587
SAID-0011649,45635
SAID-0011649,45638
SAID-0011649,45727
SAID-0011650,45659
SAID-0011650,45671
SAID-0011650,45684
SAID-0011650,45684
SAID-0011655,45674
SAID-0011657,45481
SAID-0011657,45622
SAID-0011657,45643
SAID-0011661,45302
SAID-0011661,45425
SAID-0011662,45273
SAID-0011664,45653
SAID-0011665,45413
SAID-0011666,45392
SAID-0011666,45510
SAID-0011666,45568
SAID-0011668,45545
SAID-0011668,45552
SAID-0011668,45686
SAID-0011668,45694
SAID-0011677,45349
SAID-0011677,45492
SAID-0011677,45622
SAID-0011678,45569
SAID-0011679,45498
SAID-0011679,45596
SAID-0011680,45446
SAID-0011680,45558
SAID-0011680,45657
SAID-0011706,45673
SAID-0011706,45713
SAID-0011709,45471
SAID-0011709,45484
SAID-0011709,45497
SAID-0011709,45503
SAID-0011709,45525
SAID-0011718,45635
SAID-0011718,45638
SAID-0011718,45646
SAID-0011718,45727
SAID-0011719,45455
SAID-0011719,45635
SAID-0011719,45638
SAID-0011722,45343
SAID-0011723,45317
SAID-0011725,45497
SAID-0011728,45511
SAID-0011728,45586
SAID-0011728,45601
SAID-0011734,45449
SAID-0011734,45596
SAID-0011734,45610
SAID-0011736,45383
SAID-0011738,45455
SAID-0011741,45426
SAID-0011742,45370
SAID-0011742,45426
SAID-0011745,45317
SAID-0011745,45509
SAID-0011750,45529
SAID-0011760,45498
SAID-0011767,45443
SAID-0011767,45455
SAID-0011767,45523
SAID-0011773,45471
SAID-0011773,45496
SAID-0011773,45565
SAID-0011773,45580
SAID-0011773,45593
SAID-0011773,45665
SAID-0011773,45692
SAID-0011792,45482
SAID-0011792,45616
SAID-0011797,45422
SAID-0011804,45719
SAID-0011808,45554
SAID-0011808,45735
SAID-0011809,45443
SAID-0011809,45706
SAID-0011809,45715
SAID-0011809,45730
SAID-0011809,45715
SAID-0011813,45609
SAID-0011815,45447
SAID-0011834,45632
SAID-0011840,45533
SAID-0011840,45614
SAID-0011840,45631
SAID-0011841,45350
SAID-0011845,45594
SAID-0011846,45505
SAID-0011878,45700
SAID-0011894,45706
SAID-0011897,45562
SAID-0011900,45687
SAID-0011900,45693
SAID-0011903,45371
SAID-0011911,45631
SAID-0011920,45702
SAID-0011920,45707
SAID-0011920,45716
SAID-0011924,45552
SAID-0011927,45544
SAID-0011929,45460
SAID-0011930,45462
SAID-0011930,45468
SAID-0011930,45560
SAID-0011930,45733
SAID-0011931,45552
SAID-0011932,45642
SAID-0011933,45544
SAID-0011934,45709
SAID-0011939,45551
SAID-0011939,45555
SAID-0011946,45728
SAID-0011946,45740
SAID-0011959,45529
SAID-0011959,45540
SAID-0011959,45586
SAID-0011959,45686
SAID-0011971,45533
SAID-0011971,45548
SAID-0011972,45391
SAID-0011972,45456
SAID-0011972,45496
SAID-0011972,45681
SAID-0011972,45691
SAID-0011973,45391
SAID-0011973,45391
SAID-0011973,45394
SAID-0011973,45456
SAID-0011973,45681
SAID-0011973,45691
SAID-0011978,45399
SAID-0011987,45531
SAID-0011988,45435
SAID-0011989,45411
SAID-0011991,45457
SAID-0011992,45454
SAID-0011992,45645
SAID-0012008,45481
SAID-0012010,45590
SAID-0012010,45670
SAID-0012012,45464
SAID-0012012,45478
SAID-0012012,45484
SAID-0012012,45499
SAID-0012017,45504
SAID-0012017,45511
SAID-0012017,45602
SAID-0012019,45526
SAID-0012034,45604
SAID-0012034,45618
SAID-0012035,45615
SAID-0012035,45615
SAID-0012035,45623
SAID-0012035,45637
SAID-0012035,45643
SAID-0012044,45440
SAID-0012044,45467
SAID-0012044,45638
SAID-0012044,45692
SAID-0012044,45716
SAID-0012053,45475
SAID-0012053,45495
SAID-0012062,45630
SAID-0012062,45637
SAID-0012062,45652
SAID-0012063,45461
SAID-0012064,45425
SAID-0012064,45474
SAID-0012064,45482
SAID-0012064,45524
SAID-0012064,45611
SAID-0012064,45721
SAID-0012064,45729
SAID-0012073,45453
SAID-0012073,45455
SAID-0012077,45512
SAID-0012077,45517
SAID-0012090,45544
SAID-0012090,45639
SAID-0012090,45644
SAID-0012090,45650
SAID-0012090,45663
SAID-0012091,45517
SAID-0012093,45429
SAID-0012093,45727
SAID-0012097,45040
SAID-0012097,45540
SAID-0012097,45553
SAID-0012097,45734
SAID-0012104,45436
SAID-0012104,45531
SAID-0012118,45523
SAID-0012118,45512
SAID-0012136,45454
SAID-0012136,45457
SAID-0012137,45496
SAID-0012137,45504
SAID-0012137,45508
SAID-0012137,45510
